tick,flightState,filtered_altitude,filtered_acceleration
11469,IDLE,-0.0727967,9.92531
11482,IDLE,-0.074693,9.92495
11495,IDLE,-0.0789511,9.92456
11508,IDLE,-0.079645,9.92409
11521,IDLE,-0.077935,9.92288
11538,IDLE,-0.0768313,9.92243
11555,IDLE,-0.0793401,9.92199
11581,IDLE,-0.0806372,9.92178
11594,IDLE,-0.0806372,9.92162
11611,IDLE,-0.0806372,9.92184
11624,IDLE,-0.0806372,9.92142
11637,IDLE,-0.0806372,9.92102
11650,IDLE,-0.0806372,9.92035
11663,IDLE,-0.0806372,9.92023
11676,IDLE,-0.0806372,9.9197
11690,IDLE,-0.0795064,9.91892
11703,IDLE,-0.0801996,9.91897
11716,IDLE,-0.0784789,9.9178
11730,IDLE,-0.0779686,9.91741
11747,IDLE,-0.0792678,9.91721
11760,IDLE,-0.0805589,9.91666
11773,IDLE,-0.0794343,9.91645
11786,IDLE,-0.07892,9.91628
11803,IDLE,-0.0802075,9.91613
11820,IDLE,-0.080287,9.916
11833,IDLE,-0.0815582,9.91592
11846,IDLE,-0.0792521,9.91635
11861,IDLE,-0.0781413,9.91621
11874,IDLE,-0.0788365,9.9156
11887,IDLE,-0.07833,9.9155
11900,IDLE,-0.0790194,9.91538
11913,IDLE,-0.0767404,9.91481
11926,IDLE,-0.0810101,9.91457
11939,IDLE,-0.0804822,9.91426
11952,IDLE,-0.0805604,9.91454
11965,IDLE,-0.0818379,9.91404
11978,IDLE,-0.0813098,9.91378
11991,IDLE,-0.0813819,9.91333
12004,IDLE,-0.0814531,9.91338
12021,IDLE,-0.0803448,9.91314
12034,IDLE,-0.0804221,9.91299
12047,IDLE,-0.0793275,9.91276
12060,IDLE,-0.0770734,9.91244
12073,IDLE,-0.0777644,9.91232
12086,IDLE,-0.0766843,9.91243
12099,IDLE,-0.0779602,9.91239
12112,IDLE,-0.0780523,9.91229
12125,IDLE,-0.0787311,9.91175
12138,IDLE,-0.0782375,9.91194
12151,IDLE,-0.0789109,9.91188
12164,IDLE,-0.0784193,9.91211
12177,IDLE,-0.0796617,9.91194
12190,IDLE,-0.0797415,9.91199
12203,IDLE,-0.0821115,9.91207
12220,IDLE,-0.0792951,9.91204
12233,IDLE,-0.079378,9.91216
12246,IDLE,-0.0788833,9.91237
12259,IDLE,-0.0772443,9.91206
12272,IDLE,-0.0784977,9.91166
12287,IDLE,-0.078585,9.91158
12300,IDLE,-0.0792505,9.91095
12313,IDLE,-0.0764689,9.91084
12326,IDLE,-0.0748396,9.91063
12339,IDLE,-0.0737913,9.9103
12352,IDLE,-0.0721759,9.91024
12369,IDLE,-0.0717244,9.90989
12387,IDLE,-0.0730133,9.90945
12400,IDLE,-0.0708242,9.90929
12413,IDLE,-0.0715465,9.90889
12430,IDLE,-0.0716776,9.9089
12443,IDLE,-0.0718072,9.90864
12456,IDLE,-0.073086,9.90892
12469,IDLE,-0.073785,9.90877
12482,IDLE,-0.0750493,9.90862
12495,IDLE,-0.0734426,9.90844
12508,IDLE,-0.0741399,9.90811
12521,IDLE,-0.0748311,9.90791
12534,IDLE,-0.0766567,9.90755
12547,IDLE,-0.0767548,9.90736
12560,IDLE,-0.0774269,9.90735
12573,IDLE,-0.0780932,9.90733
12586,IDLE,-0.0798859,9.90718
12599,IDLE,-0.0811059,9.90719
12612,IDLE,-0.0828873,9.9066
12629,IDLE,-0.0835232,9.90656
12642,IDLE,-0.0858598,9.90675
12655,IDLE,-0.087052,9.9066
12668,IDLE,-0.0882371,9.90639
12694,IDLE,-0.0911391,9.90625
12707,IDLE,-0.0911391,9.90627
12720,IDLE,-0.0911391,9.90633
12736,IDLE,-0.0911391,9.9064
12749,IDLE,-0.0911391,9.90671
12766,IDLE,-0.0911391,9.90665
12779,IDLE,-0.0911391,9.90651
12792,IDLE,-0.0911391,9.90635
12806,IDLE,-0.0899887,9.90629
12823,IDLE,-0.0905887,9.90635
12840,IDLE,-0.0900246,9.9064
12853,IDLE,-0.0900401,9.90579
12866,IDLE,-0.0877692,9.90575
12879,IDLE,-0.0854988,9.90559
12892,IDLE,-0.08381,9.90512
12905,IDLE,-0.0856081,9.90509
12918,IDLE,-0.0868198,9.90477
12931,IDLE,-0.0851124,9.9049
12944,IDLE,-0.0851591,9.90492
12957,IDLE,-0.0817241,9.90503
12970,IDLE,-0.0817924,9.90489
12983,IDLE,-0.084785,9.90481
12996,IDLE,-0.0842462,9.90453
13009,IDLE,-0.0842986,9.90459
13022,IDLE,-0.0843504,9.90477
13039,IDLE,-0.0832406,9.90454
13052,IDLE,-0.0832986,9.90446
13065,IDLE,-0.0833559,9.90427
13078,IDLE,-0.0857062,9.90426
13091,IDLE,-0.0880568,9.90405
13104,IDLE,-0.0892492,9.90415
13117,IDLE,-0.0904342,9.90432
13130,IDLE,-0.0904473,9.9045
13143,IDLE,-0.0927687,9.90433
13156,IDLE,-0.0927671,9.90406
13171,IDLE,-0.0921901,9.90417
13184,IDLE,-0.0933457,9.90382
13197,IDLE,-0.0944942,9.90364
13210,IDLE,-0.092761,9.90369
13223,IDLE,-0.0916056,9.9034
13240,IDLE,-0.0910359,9.90365
13253,IDLE,-0.0904716,9.90345
13266,IDLE,-0.0916339,9.90338
13279,IDLE,-0.0893492,9.90329
13292,IDLE,-0.0887938,9.90309
13305,IDLE,-0.0882435,9.90296
13318,IDLE,-0.0865555,9.90266
13331,IDLE,-0.0865924,9.90245
13344,IDLE,-0.0866289,9.9022
13357,IDLE,-0.0872374,9.90229
13370,IDLE,-0.0855755,9.90251
13387,IDLE,-0.0861905,9.90236
13404,IDLE,-0.0873649,9.90224
13417,IDLE,-0.0890973,9.90213
13430,IDLE,-0.0896912,9.90224
13447,IDLE,-0.088013,9.90188
13460,IDLE,-0.0852002,9.90178
13473,IDLE,-0.0840985,9.90176
13486,IDLE,-0.0847285,9.90183
13499,IDLE,-0.0853529,9.90191
13512,IDLE,-0.0848284,9.90163
13525,IDLE,-0.0894276,9.90188
13538,IDLE,-0.0900305,9.90164
13551,IDLE,-0.0923543,9.90141
13564,IDLE,-0.0929407,9.90139
13577,IDLE,-0.0917804,9.9014
13590,IDLE,-0.0900534,9.90122
13605,IDLE,-0.0923906,9.90094
13618,IDLE,-0.0906442,9.90069
13631,IDLE,-0.0918305,9.90075
13648,IDLE,-0.0924253,9.90053
13661,IDLE,-0.0918437,9.90061
13674,IDLE,-0.0918479,9.90032
13687,IDLE,-0.0889623,9.90023
13700,IDLE,-0.0878177,9.90022
13713,IDLE,-0.0884353,9.90018
13726,IDLE,-0.0861377,9.89991
13740,IDLE,-0.0867676,9.89978
13753,IDLE,-0.0873918,9.8997
13766,IDLE,-0.0874239,9.89951
13779,IDLE,-0.0862997,9.89952
13805,IDLE,-0.0892322,9.8993
13818,IDLE,-0.0892322,9.89927
13831,IDLE,-0.0892322,9.89937
13848,IDLE,-0.0892322,9.89938
13865,IDLE,-0.0892322,9.89961
13878,IDLE,-0.0892322,9.89939
13891,IDLE,-0.0892322,9.89936
13904,IDLE,-0.0892322,9.89901
13918,IDLE,-0.0915857,9.8986
13931,IDLE,-0.0892477,9.89849
13944,IDLE,-0.0869109,9.89842
13957,IDLE,-0.0845755,9.89818
13970,IDLE,-0.0858238,9.89827
13983,IDLE,-0.0852715,9.89838
14000,IDLE,-0.085318,9.89861
14013,IDLE,-0.083592,9.89884
14026,IDLE,-0.0872083,9.89895
14039,IDLE,-0.0860427,9.89898
14054,IDLE,-0.0884832,9.89887
14071,IDLE,-0.0891177,9.89881
14084,IDLE,-0.0879371,9.89865
14097,IDLE,-0.0825555,9.8985
14110,IDLE,-0.0807822,9.89854
14123,IDLE,-0.08148,9.89864
14136,IDLE,-0.0815529,9.89876
14149,IDLE,-0.0797988,9.89848
14162,IDLE,-0.0792735,9.89828
14175,IDLE,-0.0781439,9.89824
14188,IDLE,-0.0794568,9.89789
14201,IDLE,-0.0795424,9.89808
14214,IDLE,-0.0796269,9.89794
14227,IDLE,-0.0827174,9.89785
14240,IDLE,-0.0833923,9.8977
14253,IDLE,-0.0852658,9.8977
14270,IDLE,-0.0859241,9.89791
14283,IDLE,-0.0847589,9.89803
14296,IDLE,-0.082398,9.89818
14309,IDLE,-0.0824642,9.89823
14322,IDLE,-0.0831377,9.89829
14335,IDLE,-0.0825987,9.8983
14348,IDLE,-0.0802693,9.89824
14361,IDLE,-0.0821578,9.89818
14374,IDLE,-0.0816226,9.89846
14387,IDLE,-0.0823003,9.89826
14400,IDLE,-0.0823664,9.89833
14417,IDLE,-0.0848179,9.89838
14434,IDLE,-0.0860714,9.89857
14447,IDLE,-0.0837155,9.89854
14460,IDLE,-0.0831709,9.89833
14477,IDLE,-0.0826318,9.89823
14490,IDLE,-0.0826957,9.89821
14503,IDLE,-0.0803802,9.89809
14516,IDLE,-0.0786641,9.8981
14529,IDLE,-0.0799571,9.89815
14542,IDLE,-0.0782395,9.8979
14555,IDLE,-0.0771289,9.89774
14568,IDLE,-0.0766292,9.89782
14581,IDLE,-0.0755342,9.89774
14594,IDLE,-0.073254,9.89775
14607,IDLE,-0.0715764,9.8981
14620,IDLE,-0.0711114,9.89797
14633,IDLE,-0.0718549,9.89805
14646,IDLE,-0.0725917,9.89806
14659,IDLE,-0.071526,9.89797
14676,IDLE,-0.0698733,9.89771
14689,IDLE,-0.0712177,9.89764
14702,IDLE,-0.0683669,9.89752
14715,IDLE,-0.0697327,9.89743
14728,IDLE,-0.0674718,9.89742
14742,IDLE,-0.067031,9.89739
14755,IDLE,-0.0678052,9.89735
14768,IDLE,-0.0661613,9.89742
14781,IDLE,-0.0669406,9.89762
14794,IDLE,-0.0647034,9.89749
14807,IDLE,-0.0654941,9.89755
14820,IDLE,-0.0614501,9.89746
14833,IDLE,-0.061045,9.89745
14846,IDLE,-0.0630793,9.89749
14863,IDLE,-0.0608327,9.89736
14880,IDLE,-0.0592025,9.89729
14893,IDLE,-0.0588102,9.89715
14919,IDLE,-0.0578087,9.8969
14934,IDLE,-0.0578087,9.89687
14947,IDLE,-0.0578087,9.89692
14960,IDLE,-0.0578087,9.89667
14973,IDLE,-0.0578087,9.8965
14986,IDLE,-0.0578087,9.8965
14999,IDLE,-0.0578087,9.89647
15042,IDLE,-0.0578087,9.89624
15059,IDLE,-0.0543749,9.89604
15072,IDLE,-0.0570984,9.89599
15085,IDLE,-0.0536091,9.89611
15098,IDLE,-0.0519932,9.89587
15111,IDLE,-0.0503864,9.89596
15128,IDLE,-0.0487888,9.89606
15141,IDLE,-0.0465685,9.89621
15154,IDLE,-0.0437201,9.89608
15167,IDLE,-0.0415103,9.89618
15180,IDLE,-0.0380283,9.89604
15193,IDLE,-0.0345367,9.89602
15206,IDLE,-0.0310361,9.89608
15219,IDLE,-0.0295034,9.89594
15232,IDLE,-0.0286343,9.89595
15245,IDLE,-0.0284318,9.89601
15258,IDLE,-0.0256234,9.89609
15271,IDLE,-0.0241335,9.89601
15284,IDLE,-0.0252785,9.89609
15297,IDLE,-0.0224803,9.89596
15314,IDLE,-0.0196851,9.89592
15327,IDLE,-0.0195444,9.89579
15340,IDLE,-0.0187455,9.89586
15353,IDLE,-0.0186129,9.89592
15366,IDLE,-0.0178282,9.89588
15379,IDLE,-0.0183514,9.89596
15394,IDLE,-0.0175747,9.896
15407,IDLE,-0.0168059,9.89605
15420,IDLE,-0.0173305,9.8961
15433,IDLE,-0.0165693,9.89593
15446,IDLE,-0.0139038,9.89567
15463,IDLE,-0.010601,9.89563
15480,IDLE,-0.00858685,9.89566
15493,IDLE,-0.00787605,9.89564
15506,IDLE,-0.00588298,9.89563
15523,IDLE,-0.00584187,9.89573
15536,IDLE,-0.00193805,9.89587
15549,IDLE,0.00524229,9.89607
15562,IDLE,0.00787926,9.89594
15575,IDLE,0.00782219,9.89581
15588,IDLE,0.0111006,9.89581
15601,IDLE,0.0116944,9.89598
15614,IDLE,0.0129454,9.89607
15627,IDLE,0.0121854,9.89584
15640,IDLE,0.0134264,9.89582
15653,IDLE,0.013997,9.89591
15666,IDLE,0.0198541,9.89591
15679,IDLE,0.0203866,9.89591
15692,IDLE,0.0175511,9.89598
15705,IDLE,0.0181009,9.89605
15722,IDLE,0.0220052,9.89584
15735,IDLE,0.023881,9.89593
15749,IDLE,0.0223414,9.89597
15762,IDLE,0.0214993,9.89602
15775,IDLE,0.0226941,9.89584
15788,IDLE,0.0238779,9.89581
15801,IDLE,0.0237042,9.89597
15814,IDLE,0.0242054,9.89596
15831,IDLE,0.0247006,9.89584
15844,IDLE,0.0278435,9.89589
15857,IDLE,0.0303193,9.89592
15870,IDLE,0.0280822,9.89585
15883,IDLE,0.0298981,9.89588
15896,IDLE,0.0330517,9.89578
15921,IDLE,0.0328097,9.89568
15940,IDLE,0.0332479,9.89569
15953,IDLE,0.0350201,9.89571
15966,IDLE,0.0340961,9.8958
15979,IDLE,0.0365303,9.89593
15992,IDLE,0.0355945,9.89589
16005,IDLE,0.036675,9.89584
16018,IDLE,0.0350684,9.89577
16031,IDLE,0.0348154,9.89579
16057,IDLE,0.0345657,9.89566
16074,IDLE,0.0345657,9.89575
16087,IDLE,0.0345657,9.89586
16100,IDLE,0.0345657,9.89605
16113,IDLE,0.0345657,9.89603
16126,IDLE,0.0345657,9.89588
16143,IDLE,0.0345657,9.89582
16156,IDLE,0.0345657,9.89585
16170,IDLE,0.0363015,9.8956
16183,IDLE,0.0400142,9.89545
16196,IDLE,0.0397259,9.89529
16209,IDLE,0.0394413,9.89504
16222,IDLE,0.0385013,9.89484
16235,IDLE,0.0395422,9.89497
16248,IDLE,0.039262,9.89496
16261,IDLE,0.0416003,9.89497
16274,IDLE,0.0393354,9.8949
16289,IDLE,0.0390561,9.8949
16302,IDLE,0.0407431,9.89483
16315,IDLE,0.0378339,9.89487
16328,IDLE,0.0362421,9.89477
16345,IDLE,0.0359843,9.8949
16358,IDLE,0.037696,9.89471
16371,IDLE,0.0380876,9.8948
16384,IDLE,0.037168,9.89486
16397,IDLE,0.0382063,9.89487
16410,IDLE,0.0385904,9.89493
16423,IDLE,0.0357348,9.895
16436,IDLE,0.0354841,9.89509
16449,IDLE,0.0358855,9.89506
16462,IDLE,0.0349943,9.89482
16475,IDLE,0.0360329,9.89483
16492,IDLE,0.0370623,9.89491
16509,IDLE,0.035524,9.89495
16522,IDLE,0.035279,9.89503
16535,IDLE,0.0344024,9.89505
16552,IDLE,0.0335341,9.89503
16565,IDLE,0.0295041,9.89497
16578,IDLE,0.0312215,9.89492
16591,IDLE,0.0310055,9.89502
16604,IDLE,0.0301559,9.89488
16617,IDLE,0.0293145,9.89488
16630,IDLE,0.029114,9.89475
16643,IDLE,0.0301743,9.8947
16656,IDLE,0.0293413,9.89465
16669,IDLE,0.027883,9.8948
16682,IDLE,0.0283242,9.89473
16695,IDLE,0.0287604,9.89479
16708,IDLE,0.026698,9.89479
16723,IDLE,0.0252653,9.89474
16736,IDLE,0.0257217,9.89465
16754,IDLE,0.0211927,9.89467
16767,IDLE,0.0185212,9.89461
16780,IDLE,0.0177603,9.89453
16793,IDLE,0.017639,9.89453
16806,IDLE,0.0150002,9.89452
16819,IDLE,0.0123636,9.89456
16832,IDLE,0.0097295,9.89448
16845,IDLE,0.0128656,9.8944
16858,IDLE,0.0108358,9.89426
16871,IDLE,0.0120523,9.89419
16884,IDLE,0.0126171,9.89417
16897,IDLE,0.0125295,9.89413
16910,IDLE,0.0143618,9.8941
16923,IDLE,0.0142625,9.89419
16940,IDLE,0.0122511,9.89436
16957,IDLE,0.0140821,9.89437
16970,IDLE,0.015262,9.8945
16983,IDLE,0.0151568,9.89464
16996,IDLE,0.015053,9.89437
17009,IDLE,0.0149505,9.89437
17022,IDLE,0.0148494,9.8945
17035,IDLE,0.0141277,9.89452
17048,IDLE,0.0134132,9.89456
17061,IDLE,0.0127057,9.89459
17074,IDLE,0.0113824,9.89479
17087,IDLE,0.00945207,9.89476
17100,IDLE,0.0106245,9.89459
17113,IDLE,0.00683694,9.89463
17126,IDLE,0.00679078,9.89463
17139,IDLE,0.0036355,9.89456
17158,IDLE,0.0017259,9.89452
17184,IDLE,0.00108652,9.89449
17197,IDLE,0.00108652,9.89444
17210,IDLE,0.00108652,9.89434
17223,IDLE,0.00108652,9.89431
17236,IDLE,0.00108652,9.89431
17249,IDLE,0.00108652,9.8943
17262,IDLE,0.00108652,9.89427
17275,IDLE,0.00108652,9.89441
17289,IDLE,-0.00142915,9.89449
17306,IDLE,-0.00204828,9.89447
17319,IDLE,-0.000151523,9.89455
17332,IDLE,0.0011056,9.8946
17345,IDLE,0.0010981,9.89452
17358,IDLE,0.00171752,9.8946
17375,IDLE,0.000456972,9.89474
17388,IDLE,0.000453905,9.89473
17401,IDLE,0.00045088,9.89463
17414,IDLE,-0.0032411,9.8946
17427,IDLE,-0.00259618,9.89458
17440,IDLE,-0.00257885,9.89444
17453,IDLE,-0.00440927,9.8944
17466,IDLE,-0.00437995,9.89439
17479,IDLE,-0.0049622,9.89425
17492,IDLE,-0.0079808,9.89415
17505,IDLE,-0.00977692,9.89429
17522,IDLE,-0.0115652,9.8944
17539,IDLE,-0.0127287,9.89439
17552,IDLE,-0.0126439,9.89448
17565,IDLE,-0.0180931,9.89446
17582,IDLE,-0.0192278,9.89442
17595,IDLE,-0.0172215,9.89426
17610,IDLE,-0.0152226,9.89412
17623,IDLE,-0.0138629,9.8941
17636,IDLE,-0.0131373,9.89406
17649,IDLE,-0.012419,9.89404
17662,IDLE,-0.014214,9.89406
17675,IDLE,-0.0153753,9.89385
17688,IDLE,-0.0152715,9.8939
17701,IDLE,-0.0170381,9.89398
17714,IDLE,-0.0194183,9.89404
17727,IDLE,-0.0211691,9.894
17740,IDLE,-0.0229113,9.89394
17753,IDLE,-0.0227559,9.89385
17767,IDLE,-0.0219756,9.89366
17784,IDLE,-0.0243217,9.8936
17797,IDLE,-0.0247822,9.8937
17810,IDLE,-0.0264882,9.89354
17823,IDLE,-0.0256835,9.89368
17836,IDLE,-0.0248863,9.89373
17849,IDLE,-0.0247197,9.89375
17862,IDLE,-0.0264096,9.89376
17875,IDLE,-0.0256131,9.89373
17888,IDLE,-0.0291482,9.89387
17901,IDLE,-0.0289522,9.8938
17914,IDLE,-0.0293771,9.89384
17927,IDLE,-0.0285626,9.8937
17940,IDLE,-0.0302219,9.89377
17953,IDLE,-0.030021,9.89382
17970,IDLE,-0.0292076,9.89382
17987,IDLE,-0.0308519,9.89369
18000,IDLE,-0.032488,9.89358
18013,IDLE,-0.0328852,9.89359
18026,IDLE,-0.0357214,9.89354
18041,IDLE,-0.0348672,9.89354
18054,IDLE,-0.0346364,9.89327
18067,IDLE,-0.0350174,9.89322
18080,IDLE,-0.0335753,9.89311
18093,IDLE,-0.0339619,9.89308
18106,IDLE,-0.0361626,9.89305
18119,IDLE,-0.0365322,9.89316
18132,IDLE,-0.0350859,9.89314
18145,IDLE,-0.036072,9.89322
18158,IDLE,-0.0382572,9.89328
18171,IDLE,-0.037397,9.89309
18188,IDLE,-0.0377574,9.89311
18201,IDLE,-0.0375117,9.89313
18214,IDLE,-0.0372689,9.89298
18227,IDLE,-0.0376247,9.89302
18240,IDLE,-0.0385761,9.89318
18253,IDLE,-0.0383292,9.89327
18266,IDLE,-0.0392698,9.89318
18292,IDLE,-0.0390201,9.89332
18305,IDLE,-0.0390201,9.89328
18322,IDLE,-0.0390201,9.8933
18335,IDLE,-0.0390201,9.89319
18348,IDLE,-0.0390201,9.89335
18361,IDLE,-0.0390201,9.89334
18374,IDLE,-0.0390201,9.89335
18391,IDLE,-0.0390201,9.8933
18405,IDLE,-0.0387732,9.89336
18418,IDLE,-0.0408652,9.89325
18431,IDLE,-0.0400184,9.89328
18444,IDLE,-0.0409402,9.89322
18457,IDLE,-0.0377597,9.89326
18470,IDLE,-0.0357451,9.89326
18485,IDLE,-0.0378895,9.89335
18498,IDLE,-0.0358563,9.8933
18511,IDLE,-0.0344281,9.89327
18524,IDLE,-0.0336053,9.89325
18541,IDLE,-0.0315943,9.89326
18558,IDLE,-0.0289901,9.89327
18571,IDLE,-0.0294038,9.89324
18584,IDLE,-0.0280104,9.89328
18601,IDLE,-0.0260217,9.89336
18614,IDLE,-0.0216228,9.8934
18627,IDLE,-0.018414,9.89345
18640,IDLE,-0.0158141,9.89365
18653,IDLE,-0.0169574,9.89369
18666,IDLE,-0.0149747,9.8938
18679,IDLE,-0.0136253,9.89376
18692,IDLE,-0.015408,9.89382
18705,IDLE,-0.0109237,9.89387
18718,IDLE,-0.0089422,9.89401
18731,IDLE,-0.00888082,9.89403
18744,IDLE,-0.00818597,9.89397
18757,IDLE,-0.00875905,9.89402
18771,IDLE,-0.00681432,9.89399
18794,IDLE,-0.00613674,9.89391
18810,IDLE,-0.00421119,9.8938
18824,IDLE,-0.00418263,9.89384
18837,IDLE,-0.00540773,9.89386
18850,IDLE,-0.000371715,9.89392
18863,IDLE,0.00217365,9.8939
18876,IDLE,0.00279954,9.89388
18889,IDLE,0.00532704,9.89385
18902,IDLE,0.00848881,9.89395
18915,IDLE,0.0123016,9.89402
18930,IDLE,0.014825,9.89394
18943,IDLE,0.0134055,9.89395
18956,IDLE,0.0159322,9.89391
18969,IDLE,0.0177962,9.89399
18982,IDLE,0.018331,9.89391
18995,IDLE,0.0188595,9.89393
19012,IDLE,0.0206888,9.89387
19025,IDLE,0.0244697,9.89396
19038,IDLE,0.0249585,9.89386
19051,IDLE,0.0267578,9.89394
19064,IDLE,0.0278859,9.89386
19077,IDLE,0.0276881,9.89401
19090,IDLE,0.0294562,9.89385
19103,IDLE,0.0299048,9.89397
19116,IDLE,0.0290452,9.89398
19129,IDLE,0.0301408,9.89386
19142,IDLE,0.0312268,9.89378
19155,IDLE,0.0316579,9.89389
19168,IDLE,0.0320839,9.89391
19181,IDLE,0.0325048,9.89381
19194,IDLE,0.0341962,9.89382
19211,IDLE,0.0339609,9.89378
19224,IDLE,0.036268,9.89384
19237,IDLE,0.0404838,9.8939
19250,IDLE,0.0440785,9.89387
19263,IDLE,0.0470297,9.89375
19276,IDLE,0.045379,9.89374
19289,IDLE,0.043739,9.89369
19302,IDLE,0.0454041,9.89371
19315,IDLE,0.0444255,9.89369
19328,IDLE,0.0467375,9.8936
19341,IDLE,0.0464055,9.89361
19356,IDLE,0.045424,9.89354
19369,IDLE,0.0451039,9.89353
19382,IDLE,0.0454397,9.89358
19408,IDLE,0.0431812,9.89365
19425,IDLE,0.0431812,9.89375
19438,IDLE,0.0431812,9.89385
19451,IDLE,0.0431812,9.89371
19464,IDLE,0.0431812,9.89367
19477,IDLE,0.0431812,9.89376
19490,IDLE,0.0431812,9.89373
19503,IDLE,0.0431812,9.89363
19517,IDLE,0.0415773,9.89351
19530,IDLE,0.0399837,9.89345
19543,IDLE,0.0397037,9.89355
19560,IDLE,0.0374869,9.89366
19577,IDLE,0.0365781,9.89363
19594,IDLE,0.0350262,9.89356
19607,IDLE,0.0334845,9.89358
19620,IDLE,0.031953,9.89367
19637,IDLE,0.0304317,9.89363
19650,IDLE,0.0289207,9.89366
19663,IDLE,0.0300106,9.89375
19676,IDLE,0.0291567,9.89384
19689,IDLE,0.0315327,9.8939
19702,IDLE,0.0339024,9.89388
19715,IDLE,0.0323609,9.89398
19728,IDLE,0.0373335,9.89395
19741,IDLE,0.0344236,9.89401
19754,IDLE,0.0321795,9.89406
19767,IDLE,0.0319481,9.89395
19781,IDLE,0.0297283,9.8939
19794,IDLE,0.0255199,9.89377
19809,IDLE,0.0239843,9.89382
19826,IDLE,0.0211176,9.89379
19843,IDLE,0.0243471,9.8938
19856,IDLE,0.0228004,9.8938
19869,IDLE,0.0233127,9.89379
19882,IDLE,0.0224658,9.89391
19895,IDLE,0.0236504,9.89398
19908,IDLE,0.0228055,9.894
19921,IDLE,0.0226402,9.89394
19934,IDLE,0.0191314,9.89395
19947,IDLE,0.0176408,9.89388
19960,IDLE,0.0161617,9.89383
19973,IDLE,0.014694,9.89398
19986,IDLE,0.0172793,9.89395
19999,IDLE,0.0164793,9.89382
20042,IDLE,0.0116432,9.89386
20055,IDLE,0.0129206,10.4018
20072,IDLE,0.013506,10.3786
20085,IDLE,0.0140844,10.3543
20098,IDLE,0.01533,10.3313
20111,IDLE,0.0165646,10.3101
20124,IDLE,0.0164443,10.2916
20137,IDLE,0.012974,10.2715
20150,IDLE,0.0135528,10.2531
20163,IDLE,0.0114371,10.2339
20176,IDLE,0.00933167,10.2188
20189,IDLE,0.0106103,10.2026
20202,IDLE,0.00648495,10.1878
20215,IDLE,0.00506995,10.1733
20228,IDLE,0.00571204,10.162
20241,IDLE,0.00634661,10.1516
20254,IDLE,0.00630042,10.14
20273,IDLE,0.00759214,10.128
20286,IDLE,0.00552687,10.1188
20299,IDLE,0.00481766,10.1094
20312,IDLE,0.00277597,10.1019
20325,IDLE,0.00342395,10.0946
20338,IDLE,0.0053986,10.0881
20351,IDLE,0.00335311,10.0797
20364,IDLE,0.00266099,10.073
20377,IDLE,0.00330709,10.0674
20390,IDLE,0.00195134,10.0596
20403,IDLE,0.0032611,10.0532
20420,IDLE,0.00124723,10.0463
20437,IDLE,0.00389582,10.0404
20450,IDLE,0.00519961,10.0364
20463,IDLE,0.00249459,10.0318
20480,IDLE,-0.000205015,10.0266
20493,IDLE,-0.00155482,10.0224
20519,IDLE,-0.000201012,10.0186
20532,IDLE,-0.000201012,10.0132
20545,IDLE,-0.000201012,10.0106
20558,IDLE,-0.000201012,10.0086
20571,IDLE,-0.000201012,10.0057
20584,IDLE,-0.000201012,10.0031
20597,IDLE,-0.000201012,9.99964
20610,IDLE,-0.000201012,9.99627
20628,IDLE,-0.000199555,9.98985
20641,IDLE,0.00180267,9.98808
20654,IDLE,0.000448345,9.9861
20667,IDLE,-0.000894894,9.985
20680,IDLE,-0.00690128,9.9824
20697,IDLE,-0.00752982,9.97979
20710,IDLE,-0.0101868,9.97771
20725,IDLE,-0.00943263,9.97493
20738,IDLE,-0.00801027,9.97332
20751,IDLE,-0.00523999,9.97072
20764,IDLE,-0.00792725,9.9693
20777,IDLE,-0.00650311,9.96763
20791,IDLE,-0.00509087,9.96759
20804,IDLE,-0.00232018,9.96476
20817,IDLE,-0.002303,9.96276
20830,IDLE,-0.00296597,9.96157
20843,IDLE,-0.00634365,9.96061
20856,IDLE,-0.00424624,9.95942
20869,IDLE,-0.00558963,9.95873
20886,IDLE,-0.00418289,9.95796
20903,IDLE,-0.00278801,9.95701
20916,IDLE,0.00269393,9.95532
20929,IDLE,0.00128035,9.9543
20942,IDLE,0.00196286,9.95301
20955,IDLE,0.00125923,9.95249
20968,IDLE,0.00124989,9.95226
20981,IDLE,-0.000128787,9.95098
20994,IDLE,0.00123268,9.94999
21007,IDLE,0.00122363,9.94964
21020,IDLE,0.00256373,9.94869
21033,IDLE,0.00254506,9.94757
21046,IDLE,0.00386443,9.94677
21059,IDLE,0.00316844,9.94559
21072,IDLE,0.00381107,9.94477
21085,IDLE,0.00112615,9.94367
21102,IDLE,-0.000221322,9.94258
21115,IDLE,-0.00021973,9.94105
21128,IDLE,0.000442499,9.9392
21141,IDLE,0.00175534,9.93863
21156,IDLE,0.00371846,9.93851
21169,IDLE,0.00435065,9.93823
21182,IDLE,0.0069507,9.93806
21195,IDLE,0.00756039,9.93778
21208,IDLE,0.00553043,9.93769
21221,IDLE,0.00218709,9.93684
21234,IDLE,0.000173805,9.93614
21247,IDLE,-0.00182925,9.93492
21260,IDLE,-0.000483639,9.93421
21273,IDLE,0.00152011,9.93382
21286,IDLE,0.00284293,9.93349
21303,IDLE,0.00215633,9.93314
21316,IDLE,0.00280433,9.93286
21329,IDLE,0.00477002,9.93233
21342,IDLE,0.00473589,9.93186
21355,IDLE,0.00535964,9.93102
21368,IDLE,0.00269604,9.93006
