tick,accX,accY,accZ
3486374,-8.85199,0.323328,1.52323
3486387,-9.12502,0.474214,1.5376
3486402,-8.96695,0.732876,1.60227
3486420,-8.57177,0.783171,1.35798
3486437,-8.19815,1.06339,1.56634
3486454,-8.59333,1.22146,1.65256
3486469,-8.98132,1.40827,1.58071
3486486,-9.05317,1.5879,1.59508
3486503,-9.16095,1.71004,1.50168
3486517,-8.71548,1.75315,1.36516
3486530,-8.25563,1.81063,1.28613
3486545,-8.49274,1.88249,0.984353
3486560,-9.14658,2.19144,1.03465
3486573,-9.52739,2.25611,0.898132
3486586,-9.67109,2.37825,0.840652
3486599,-9.55613,2.40699,0.768801
3486612,-9.26873,2.47885,0.6251
3486627,-8.83762,2.32077,0.423918
3486674,0.229922,11.5033,-190.347
3486691,-9.76449,2.6441,-0.352068
3486708,-9.82916,2.85965,-0.510139
3486723,-9.8579,2.71595,-0.65384
3486740,-9.29747,2.45729,-0.876577
3486757,-9.51302,2.57225,-0.977168
3486770,-10.1884,2.48603,-1.17116
3486783,-10.4255,2.51477,-1.48731
3486796,-10.404,2.37107,-1.55197
3486809,-10.6698,2.27048,-1.64538
3486828,-10.1094,2.01182,-1.76034
3486841,-9.80042,1.65975,-1.84656
3486854,-10.0375,1.62382,-2.04774
3486867,-10.3249,1.40827,-2.11241
3486880,-10.5836,1.30768,-2.40699
3486898,-10.7129,1.01309,-2.5004
3486917,-10.4183,0.725691,-2.44292
3486936,-9.41961,0.445474,-2.213
3486949,-8.85918,0.330513,-2.19863
3486966,-9.03162,0.0646655,-2.15552
3486983,-9.50583,-0.0287402,-2.16989
3486997,-9.74294,-0.114961,-2.26329
3487040,0.229922,11.5033,-190.347
3487053,-7.94667,-0.718506,-1.83938
3487066,-8.14067,-0.876577,-1.90404
3487081,-8.67955,-1.07776,-1.81063
3487094,-8.83044,-1.22864,-1.81063
3487109,-9.0388,-1.46575,-1.72441
3487122,-8.91666,-1.48012,-1.65256
3487136,-8.29874,-1.46575,-1.3939
3487153,-7.81734,-1.5879,-1.17116
3487170,-7.96104,-1.79626,-1.16398
3487188,-8.57896,-1.96152,-1.1999
3487202,-8.70829,-1.99745,-0.905317
3487221,-8.58615,-1.97589,-0.732876
3487238,-8.72985,-1.93278,-0.6251
3487251,-8.39215,-1.76752,-0.395178
3487264,-8.21252,-1.65975,-0.273032
3487277,-8.464,-1.56634,-0.122146
3487290,-8.90229,-1.61664,-0.129331
3487303,-9.18969,-1.58071,-0.114961
3487316,-9.30465,-1.50886,0.0143701
3487335,-9.32621,-1.30768,0.0718506
3487348,-9.19687,-1.14242,0.0502954
3487361,-9.04599,-1.09213,-0.0359253
3487379,-9.04599,-0.855022,-0.0431104
3487426,0.229922,11.5033,-190.347
3487443,-11.4745,-0.308958,-0.244292
3487458,-11.2159,-0.129331,-0.258662
3487475,-10.7848,0.0790356,-0.380808
3487492,-11.0794,0.193997,-0.6251
3487505,-11.4314,0.251477,-0.704136
3487518,-11.7332,0.459844,-0.919688
3487531,-11.7691,0.502954,-1.04183
3487546,-11.7763,0.61073,-1.19272
3487559,-11.4817,0.646655,-1.26457
3487572,-11.0291,0.632285,-1.48731
3487587,-11.0865,0.661025,-1.6813
3487600,-11.4602,0.603545,-1.80345
3487613,-11.4961,0.632285,-1.96152
3487632,-11.2374,0.445474,-2.24892
3487649,-10.8207,0.330513,-2.38544
3487666,-10.2674,0.165256,-2.29203
3487679,-10.3106,0.0215552,-2.48603
3487696,-11.1081,-0.237107,-2.61536
3487713,-11.8051,-0.467029,-2.83091
3487728,-11.8266,-0.711321,-2.74469
3487741,-11.3883,-0.998723,-2.65847
3487754,-10.9572,-1.17116,-2.47166
3487799,0.229922,11.5033,-190.347
3487812,-10.8782,-2.24174,-2.25611
3487827,-11.1081,-2.42855,-2.27766
3487846,-10.792,-2.55788,-2.17707
3487859,-10.5477,-2.70158,-2.06211
3487880,-10.95,-3.03209,-1.98308
3487897,-11.2087,-3.39853,-1.88967
3487910,-11.2805,-3.70031,-1.76034
3487929,-11.2949,-3.70031,-1.5879
3487946,-10.9141,-3.65001,-1.48731
3487959,-10.6339,-3.5566,-1.49449
3487972,-10.8997,-3.52068,-1.56634
3487985,-11.2446,-3.65719,-1.65256
3487998,-11.3883,-3.68594,-1.5879
3488011,-11.5248,-3.65719,-1.62382
3488024,-11.4314,-3.54223,-1.63101
3488037,-11.3093,-3.40572,-1.5879
3488050,-11.0003,-3.31231,-1.65256
3488063,-11.144,-3.30513,-1.63819
3488080,-11.4027,-3.38416,-1.49449
3488099,-11.3524,-3.23328,-1.55197
3488117,-10.7057,-2.96743,-1.45138
3488132,-10.3034,-2.8381,-1.42264
3488179,0.229922,11.5033,-190.347
3488196,-10.4255,-2.27766,-2.00463
3488209,-10.0735,-1.91123,-2.13396
3488224,-9.80042,-1.73878,-2.26329
3488237,-9.67109,-1.37953,-2.59381
3488250,-9.82916,-1.25739,-2.75906
3488263,-10.1884,-1.02746,-2.91713
3488276,-10.3249,-0.783171,-2.93869
3488289,-10.4327,-0.56762,-2.94587
3488302,-10.3968,-0.265847,-2.92432
3488315,-10.2459,-0.129331,-2.98898
3488334,-10.3106,0.129331,-3.18298
3488351,-10.4758,0.308958,-3.16143
3488368,-10.4686,0.316143,-3.11113
3488383,-10.4686,0.387993,-3.05365
3488400,-10.5333,0.294587,-2.81654
3488417,-10.4614,0.158071,-2.65129
3488430,-10.5333,0.0718506,-2.60099
3488443,-10.7488,-0.150886,-2.47885
3488456,-10.8279,-0.445474,-2.38544
3488473,-10.8997,-0.747246,-2.11241
3488487,-10.6842,-0.991538,-1.86812
3488500,-10.368,-1.24302,-1.68849
3488544,0.229922,11.5033,-190.347
3488562,-11.065,-2.42136,-0.546064
3488579,-10.8638,-2.43573,-0.0790356
3488596,-10.4255,-2.32077,0.193997
3488610,-10.6051,-2.27048,0.330513
3488628,-10.9428,-2.27766,0.58199
3488648,-11.1368,-2.0693,0.797541
3488661,-11.1297,-1.78189,0.962798
3488674,-10.6986,-1.42983,0.969983
3488687,-10.2459,-1.08494,1.04902
3488700,-10.289,-0.768801,1.09213
3488713,-10.5908,-0.55325,1.08494
3488727,-10.6123,-0.416733,1.14242
3488740,-10.7991,-0.258662,1.03465
3488753,-10.8135,-0.158071,0.962798
3488766,-10.3321,0.0215552,0.948428
3488784,-9.55613,0.0934058,0.718506
3488803,-9.47709,0.0862207,0.63947
3488820,-9.5705,0.172441,0.66821
3488835,-9.91538,0.0646655,0.689766
3488853,-9.9082,0.0574805,0.797541
3488870,-9.54894,-0.0790356,0.783171
3488913,0.229922,11.5033,-190.347
3488931,-9.8579,-0.287402,1.22146
3488946,-9.86509,-0.265847,1.17835
3488959,-9.50583,-0.287402,1.2502
3488972,-8.92384,-0.301772,1.14961
3488985,-8.73703,-0.431104,1.29331
3488998,-8.92384,-0.481399,1.37953
3489011,-9.1825,-0.481399,1.32924
3489024,-9.29747,-0.258662,1.22146
3489042,-9.4268,-0.258662,1.02746
3489059,-9.26873,-0.237107,1.00591
3489076,-8.90947,-0.280217,0.819097
3489091,-9.11784,-0.258662,0.61073
3489109,-9.75012,-0.229922,0.510139
3489126,-9.82916,-0.0934058,0.294587
3489141,-9.99442,-0.0359253,0.237107
3489157,-9.99442,0.0215552,0.352068
3489170,-9.39806,0.0646655,0.172441
3489185,-9.07473,0.179626,0.150886
3489199,-9.4268,0.352068,-0.237107
3489212,-9.69264,0.502954,-0.387993
3489225,-9.88664,0.55325,-0.337698
3489240,-10.2315,0.783171,-0.359253
3489283,0.229922,11.5033,-190.347
3489301,-9.67109,1.55916,-0.273032
3489318,-9.9082,1.63819,-0.366438
3489335,-10.0591,1.86093,-0.55325
3489350,-10.0447,2.00463,-0.617915
3489368,-9.54894,1.825,-0.876577
3489385,-8.99569,1.66693,-0.998723
3489398,-8.78733,1.50168,-1.14961
3489411,-8.88073,1.37235,-1.22864
3489424,-9.06754,1.2502,-1.41546
3489442,-9.39087,1.02746,-1.48012
3489455,-9.39806,0.977168,-1.60227
3489468,-9.29747,0.531694,-1.79626
3489483,-9.00288,0.416733,-1.75315
3489496,-8.88792,0.0862207,-1.84656
3489509,-8.83762,0.107776,-1.77471
3489527,-8.88792,-0.222737,-1.89686
3489544,-9.14658,-0.402363,-1.91123
3489561,-9.11784,-0.524509,-1.81063
3489575,-9.08191,-0.58199,-1.81063
3489593,-9.0891,-0.869392,-1.81782
3489610,-9.11784,-0.790356,-1.76752
3489654,-9.21125,-0.409548,-1.59508
3489667,-9.08191,-0.725691,-1.56634
3489680,-8.93103,-0.488584,-1.46575
3489696,-8.97414,-0.323328,-1.34361
3489709,-9.14658,-0.143701,-1.22146
3489724,-9.44835,-0.0359253,-1.11368
3489739,-9.75012,-0.0287402,-0.984353
3489752,-9.93694,-0.00718506,-0.862207
3489765,-10.0375,-0.114961,-0.696951
3489783,-10.1094,0.114961,-0.66821
3489800,-10.368,0.344883,-0.481399
3489817,-10.7776,0.323328,-0.122146
3489830,-10.9931,0.423918,-0.0574805
3489849,-11.1009,0.474214,0.143701
3489866,-10.8351,0.517324,0.107776
3489882,-10.6554,0.675395,0.0431104
3489896,-10.8135,0.740061,-0.265847
3489909,-11.0794,0.65384,-0.165256
3489922,-11.2374,0.675395,-0.366438
3489935,-11.532,0.481399,-0.438289
3489954,-11.3452,0.452659,-0.783171
3489967,-10.8423,0.445474,-1.1999
3489980,-10.756,0.172441,-1.22864
3490023,0.229922,11.5033,-190.347
3490041,-10.8423,-0.63947,-2.07648
3490058,-9.95131,-0.998723,-2.0693
3490077,-9.58487,-1.37235,-2.03337
3490090,-9.49146,-1.5376,-1.99026
3490108,-9.49865,-1.85375,-1.8753
3490125,-9.76449,-2.09085,-1.79626
3490138,-9.72857,-2.18426,-1.68849
3490153,-9.4268,-2.17707,-1.57353
3490166,-9.29747,-2.3064,-1.20709
3490179,-9.38369,-2.41418,-1.09931
3490192,-9.54894,-2.32796,-0.804727
3490208,-9.64953,-2.44292,-0.797541
3490221,-9.7142,-2.38544,-0.546064
3490234,-9.81479,-2.52914,-0.589175
3490249,-9.70701,-2.54351,-0.531694
3490267,-9.58487,-2.27766,-0.136516
3490284,-9.80042,-2.37107,-0.00718506
3490301,-9.89383,-2.48603,0.0574805
3490315,-9.96568,-2.44292,0.222737
3490333,-10.0232,-2.53633,0.366438
3490352,-10.2172,-2.65847,0.459844
3490395,0.229922,11.5033,-190.347
3490408,-10.8494,-2.47885,1.01309
3490421,-10.8279,-2.42136,1.03465
3490434,-10.7488,-2.02619,1.24302
3490449,-11.1584,-2.14115,1.3005
3490462,-11.4027,-2.05493,1.30768
3490475,-11.4817,-2.3064,1.09931
3490496,-11.5464,-2.06211,1.22146
3490513,-10.95,-1.55197,1.33642
3490530,-10.8063,-1.2502,1.27894
3490547,-11.2877,-0.804727,1.27176
3490560,-11.4027,-0.402363,1.37953
3490578,-11.6685,-0.502954,1.22146
3490597,-11.5536,-0.56762,1.07776
3490610,-11.1943,-0.258662,0.998723
3490623,-11.2877,0.0862207,0.926873
3490636,-11.532,0.0934058,1.04183
3490650,-11.4817,0.244292,0.912502
3490663,-11.6326,0.237107,0.991538
3490676,-11.7548,0.359253,0.969983
3490689,-11.3668,0.395178,1.00591
3490702,-10.9357,0.474214,1.03465
3490719,-11.2015,0.61073,1.0562
3490767,0.229922,11.5033,-190.347
3490784,-10.9572,0.55325,1.07776
3490801,-10.4974,0.704136,0.969983
3490814,-10.9141,0.63947,0.869392
3490832,-11.0865,0.819097,0.589175
3490849,-11.2446,0.833467,0.704136
3490864,-11.3596,0.754431,0.56762
3490877,-10.8854,0.696951,0.308958
3490890,-10.7057,0.747246,0.0431104
3490903,-11.2231,0.790356,-0.251477
3490916,-11.3668,0.6251,-0.129331
3490929,-11.2087,0.524509,-0.323328
3490942,-11.4386,0.488584,-0.0934058
3490957,-11.2949,0.380808,-0.229922
3490970,-10.7488,0.344883,-0.273032
3490992,-11.5679,0.287402,-0.172441
3491013,-11.5248,0.287402,-0.136516
3491030,-11.6973,0.201182,-0.136516
3491043,-11.5823,0.208367,-0.287402
3491062,-10.8207,0.193997,-0.0934058
3491079,-11.5033,0.258662,0.0646655
3491093,-11.7332,0.387993,0.0502954
3491136,0.229922,11.5033,-190.347
3491149,-11.2662,0.574805,0.387993
3491163,-11.8913,0.775986,0.574805
3491176,-12.3727,0.747246,0.56762
3491189,-12.2793,0.919688,0.55325
3491202,-12.5667,1.11368,0.732876
3491215,-12.5307,1.30768,0.804727
3491228,-12.0853,1.3005,0.725691
3491245,-12.2002,1.20709,0.445474
3491265,-12.617,1.35079,0.150886
3491282,-12.5595,1.67412,-0.0287402
3491297,-12.7391,1.48731,-0.251477
3491314,-11.9919,1.40109,-0.538879
3491331,-11.8122,1.42264,-0.862207
3491346,-12.0853,1.41546,-0.761616
3491361,-11.8913,1.52323,-1.04183
3491374,-11.9416,1.4442,-1.14242
3491387,-11.9488,1.28613,-1.2502
3491400,-11.5392,1.45138,-1.43701
3491413,-11.4314,1.29331,-1.53042
3491426,-11.7332,1.45138,-1.86812
3491439,-11.9056,1.17116,-1.81782
3491452,-11.9631,0.969983,-1.99026
3491469,-12.035,0.775986,-1.9256
3491517,0.229922,11.5033,-190.347
3491534,-12.0062,-0.61073,-1.78908
3491549,-12.0206,-0.775986,-1.66693
3491566,-12.1356,-1.18553,-1.64538
3491583,-11.7404,-1.55197,-1.34361
3491596,-12.3008,-1.85375,-1.21427
3491609,-12.7678,-2.0693,-0.833467
3491622,-12.5451,-2.28485,-0.804727
3491637,-12.775,-2.39262,-0.373623
3491650,-12.617,-2.5507,-0.265847
3491665,-12.1643,-2.74469,-0.251477
3491678,-12.7966,-2.85965,0.0934058
3491691,-13.2061,-2.95306,0.323328
3491704,-13.0768,-3.00335,0.459844
3491721,-13.2995,-3.03928,0.804727
3491738,-12.423,-2.75906,0.912502
3491755,-12.5307,-2.68721,1.45138
3491771,-13.6301,-2.58662,1.81063
3491788,-13.3714,-2.36388,2.15552
3491805,-13.5726,-2.25611,2.27048
3491818,-13.2061,-1.86093,2.51477
3491831,-12.4302,-1.825,2.11241
3491844,-12.6529,-1.54479,2.62973
3491888,0.229922,11.5033,-190.347
3491901,-13.2061,-0.63947,3.11832
3491914,-12.5882,-0.359253,2.93869
3491927,-12.4661,-0.337698,2.73751
3491944,-13.3714,0,2.95306
3491964,-12.8541,0.352068,2.84528
3491983,-12.8253,0.55325,2.73751
3491996,-12.1787,0.502954,2.25611
3492013,-12.3152,0.502954,2.13396
3492030,-12.9762,0.524509,2.04774
3492045,-12.581,0.510139,1.66693
3492062,-12.5739,0.66821,1.7316
3492075,-11.9056,0.55325,1.4442
3492088,-11.4602,0.474214,1.28613
3492101,-11.8841,0.517324,1.1065
3492114,-12.1643,0.416733,1.09931
3492127,-12.0637,0.344883,0.955613
3492140,-11.9056,0.251477,0.754431
3492153,-11.6398,0.179626,0.646655
3492172,-11.0219,-0.0790356,0.467029
3492189,-11.5967,-0.179626,0.517324
3492206,-11.5751,-0.237107,0.373623
3492220,-11.6326,-0.467029,0.380808
3492268,0.229922,11.5033,-190.347
3492285,-12.0206,-0.962798,0.517324
3492298,-11.7691,-1.11368,0.603545
3492313,-11.999,-1.12087,0.538879
3492327,-11.7619,-1.27894,0.66821
3492340,-11.2446,-1.3005,0.510139
3492353,-11.4745,-1.3005,0.546064
3492368,-11.9128,-1.48012,0.797541
3492381,-11.6542,-1.48012,0.65384
3492394,-11.9056,-1.62382,0.768801
3492407,-11.9344,-1.57353,0.718506
3492424,-10.9788,-1.53042,0.862207
3492441,-11.3093,-1.63101,1.01309
3492458,-11.7332,-1.46575,0.876577
3492471,-11.5823,-1.36516,1.0562
3492488,-11.7619,-1.24302,1.08494
3492506,-11.0147,-1.00591,0.855022
3492519,-10.5764,-0.962798,0.811912
3492532,-10.8135,-0.783171,0.66821
3492545,-10.8997,-0.725691,0.63947
3492564,-10.6483,-0.59636,0.6251
3492577,-10.7488,-0.55325,0.395178
3492590,-10.2387,-0.431104,0.423918
3492634,0.229922,11.5033,-190.347
3492659,-10.3106,-0.158071,0.0718506
3492679,-10.5261,-0.0502954,-0.0359253
3492698,-10.1094,-0.0934058,-0.251477
3492711,-10.0088,-0.122146,-0.158071
3492728,-10.1669,-0.0934058,-0.294587
3492745,-10.0088,-0.186812,-0.409548
3492758,-9.98723,-0.172441,-0.459844
3492773,-9.99442,-0.201182,-0.538879
3492786,-9.67109,-0.222737,-0.61073
3492799,-9.67109,-0.251477,-0.804727
3492812,-10.0663,-0.352068,-0.768801
3492827,-10.3034,-0.467029,-0.955613
3492840,-10.3752,-0.55325,-1.07057
3492853,-10.5261,-0.524509,-1.07776
3492868,-10.404,-0.603545,-1.22864
3492885,-10.1094,-0.718506,-1.27894
3492902,-10.3537,-0.855022,-1.32924
3492919,-10.4614,-0.833467,-1.42983
3492932,-10.5908,-0.934058,-1.50886
3492949,-10.7776,-1.04183,-1.56634
3492968,-10.4614,-1.07057,-1.65975
3493011,0.229922,11.5033,-190.347
3493024,-10.9213,-1.64538,-1.60945
3493037,-11.2877,-1.77471,-1.76034
3493050,-11.2518,-1.99026,-1.5879
3493063,-10.95,-2.019,-1.65256
3493076,-10.6842,-2.25611,-1.48731
3493089,-10.7488,-2.3064,-1.49449
3493106,-11.0075,-2.57944,-1.5376
3493119,-11.2087,-2.68721,-1.43701
3493136,-11.1225,-2.93869,-1.31487
3493153,-10.7776,-2.98898,-1.21427
3493171,-10.2746,-3.03928,-0.969983
3493184,-10.4543,-3.31231,-0.826282
3493201,-10.8423,-3.59253,-0.467029
3493218,-10.677,-3.6069,-0.229922
3493231,-10.4902,-3.62127,-0.215552
3493246,-9.70701,-3.4129,-0.0646655
3493259,-9.13939,-3.27639,0.143701
3493274,-9.11784,-3.32668,0.502954
3493287,-9.32621,-3.29076,0.725691
3493300,-9.26154,-3.25483,0.955613
3493313,-9.26154,-3.13269,1.02746
3493328,-9.46991,-3.05365,1.15679
3493341,-9.06754,-2.83091,1.24302
3493389,0.229922,11.5033,-190.347
3493406,-9.0891,-2.04056,1.69567
3493423,-9.07473,-1.79626,1.60227
3493436,-9.15376,-1.63101,1.74597
3493453,-9.10347,-1.3005,1.6813
3493470,-9.14658,-0.912502,1.59508
3493483,-9.39806,-0.61073,1.66693
3493498,-9.46272,-0.201182,1.45138
3493511,-9.69264,0.0143701,1.43701
3493524,-9.80042,0.0862207,1.26457
3493537,-9.77168,0.222737,0.962798
3493550,-9.65672,0.273032,0.740061
3493563,-9.43398,0.359253,0.589175
3493576,-9.56331,0.452659,0.502954
3493591,-9.8579,0.373623,0.308958
3493612,-10.0735,0.251477,-0.00718506
3493629,-10.174,0.143701,-0.172441
3493646,-10.095,-0.00718506,-0.273032
3493659,-9.8579,-0.114961,-0.280217
3493678,-9.79323,-0.244292,-0.215552
3493695,-9.70701,-0.316143,-0.280217
3493709,-9.70701,-0.452659,-0.143701
3493752,0.229922,11.5033,-190.347
3493765,-8.8017,-0.510139,0.165256
3493780,-8.77296,-0.589175,0.287402
3493793,-8.70111,-0.395178,0.352068
3493806,-8.68674,-0.337698,0.445474
3493819,-8.69392,-0.237107,0.546064
3493832,-8.6077,-0.179626,0.517324
3493845,-8.62207,-0.0934058,0.59636
3493864,-8.67237,0.129331,0.56762
3493882,-8.74422,0.158071,0.66821
3493899,-8.74422,0.251477,0.804727
3493912,-8.58615,0.301772,0.603545
3493929,-8.464,0.323328,0.524509
3493948,-8.3203,0.251477,0.574805
3493962,-8.21252,0.337698,0.524509
3493977,-8.38496,0.265847,0.438289
3493990,-8.39215,0.438289,0.280217
3494003,-8.37778,0.308958,0.122146
3494016,-8.34185,0.330513,0.0718506
3494029,-8.21971,0.380808,-0.0934058
3494044,-8.20534,0.244292,-0.201182
3494057,-8.16223,0.373623,-0.366438
3494070,-8.29874,0.308958,-0.474214
3494088,-8.464,0.316143,-0.574805
3494135,0.229922,11.5033,-190.347
3494154,-8.80888,0.0934058,-0.919688
3494167,-8.91666,0.0502954,-0.919688
3494186,-8.95258,-0.0790356,-0.977168
3494203,-8.8951,-0.193997,-1.08494
3494216,-8.83044,-0.179626,-1.04902
3494229,-8.81607,-0.402363,-1.09213
3494242,-8.85199,-0.474214,-1.15679
3494255,-9.07473,-0.6251,-1.04183
3494268,-9.30465,-0.675395,-1.12805
3494283,-9.44835,-0.632285,-1.0562
3494296,-9.70701,-0.833467,-1.12805
3494309,-9.77886,-0.991538,-1.12805
3494322,-9.70701,-1.1065,-1.13524
3494339,-9.77886,-1.09213,-1.21427
3494356,-9.72857,-1.08494,-1.11368
3494375,-9.72857,-1.24302,-1.04902
3494390,-9.77168,-1.29331,-1.1999
3494407,-9.70701,-1.20709,-1.09213
3494424,-9.52739,-1.17835,-1.06339
3494437,-9.49146,-1.02028,-1.03465
3494450,-9.59924,-1.24302,-1.08494
3494463,-9.67827,-1.20709,-1.04902
3494506,0.229922,11.5033,-190.347
3494521,-9.94412,-1.25739,-1.02746
3494534,-9.72857,-1.35079,-1.02028
3494547,-9.77886,-1.3005,-1.04902
3494564,-10.1453,-1.24302,-1.04902
3494583,-10.1022,-1.14242,-1.01309
3494600,-10.2243,-1.02746,-1.1065
3494613,-10.0016,-1.12087,-1.15679
3494631,-9.59924,-1.14242,-1.12805
3494648,-9.9082,-1.1999,-1.15679
3494665,-10.0088,-1.25739,-1.20709
3494680,-10.0878,-1.22146,-1.1999
3494693,-10.0806,-1.20709,-1.31487
3494706,-9.6639,-1.17116,-1.29331
3494719,-9.34776,-1.09931,-1.36516
3494732,-9.46991,-1.07776,-1.38672
3494747,-9.67827,-1.22864,-1.4442
3494761,-9.73575,-1.26457,-1.35798
3494774,-9.92975,-1.35798,-1.43701
3494793,-9.87227,-1.3939,-1.40109
3494810,-9.61361,-1.35079,-1.32205
3494827,-9.65672,-1.51605,-1.30768
3494841,-9.92975,-1.51605,-1.36516
3494889,0.229922,11.5033,-190.347
3494906,-10.1812,-1.65256,-1.37953
3494920,-10.2674,-1.76034,-1.22146
3494933,-10.6842,-1.64538,-1.1999
3494946,-11.18,-1.84656,-1.07776
3494959,-11.2805,-1.76034,-1.02746
3494972,-11.2518,-1.88249,-0.804727
3494987,-11.1512,-1.79626,-0.862207
3495000,-10.4686,-1.68849,-0.646655
3495013,-10.1884,-1.71723,-0.538879
3495026,-10.5405,-1.5879,-0.56762
3495044,-11.0291,-1.70286,-0.423918
3495061,-11.0794,-1.65256,-0.416733
3495078,-11.0794,-1.61664,-0.294587
3495091,-10.5477,-1.55197,-0.129331
3495109,-10.0016,-1.64538,-0.143701
3495126,-10.4902,-1.58071,-0.0718506
3495139,-10.9716,-1.50886,0.136516
3495154,-11.0003,-1.53042,0.158071
3495172,-11.3524,-1.37953,0.215552
3495186,-10.9644,-1.19272,0.502954
3495199,-10.2387,-1.25739,0.330513
3495212,-10.3609,-1.03465,0.438289
3495255,0.229922,11.5033,-190.347
3495273,-11.0865,-0.395178,0.876577
3495291,-10.4183,-0.150886,0.883762
3495308,-10.6267,0.0934058,0.955613
3495321,-11.0219,0.208367,1.02028
3495339,-11.2877,0.373623,1.04902
3495356,-11.338,0.495769,0.984353
3495369,-11.1009,0.675395,1.02746
3495382,-10.6339,0.761616,0.962798
3495397,-10.6267,0.898132,0.969983
3495410,-11.065,0.912502,0.819097
3495426,-11.3165,0.890947,0.826282
3495439,-11.5033,0.869392,0.890947
3495454,-11.2159,0.955613,0.531694
3495468,-10.8423,0.890947,0.438289
3495485,-11.0003,0.912502,0.416733
3495499,-11.2805,1.17116,0.337698
3495516,-11.8051,1.13524,0.308958
3495535,-12.0565,1.28613,0.150886
3495548,-11.6039,1.36516,0.0502954
3495567,-11.0506,1.29331,-0.122146
3495584,-11.2087,1.27894,-0.186812
3495627,0.229922,11.5033,-190.347
3495640,-11.2159,0.919688,-0.287402
3495653,-10.677,0.876577,-0.287402
3495666,-10.562,0.775986,-0.423918
3495679,-10.6411,0.775986,-0.359253
3495693,-10.9357,0.797541,-0.373623
3495711,-11.1943,0.617915,-0.366438
3495724,-11.1943,0.617915,-0.308958
3495737,-10.9428,0.531694,-0.323328
3495755,-10.5261,0.531694,-0.330513
3495772,-10.9428,0.546064,-0.337698
3495790,-11.2302,0.524509,-0.395178
3495803,-11.4099,0.574805,-0.481399
3495821,-11.2877,0.431104,-0.416733
3495838,-10.6554,0.215552,-0.222737
3495851,-10.5046,0.158071,-0.136516
3495864,-10.9428,0.0215552,-0.0287402
3495877,-11.2374,0.0502954,-0.0862207
3495892,-11.5536,-0.0502954,0.0143701
3495905,-11.647,-0.0718506,0.0502954
3495918,-11.4745,-0.179626,0.165256
3495934,-10.8494,-0.165256,0.273032
3495947,-10.792,-0.136516,0.409548
3495960,-10.986,-0.244292,0.58199
3496008,0.229922,11.5033,-190.347
3496025,-10.6411,0.208367,0.617915
3496042,-10.4399,0.294587,0.740061
3496055,-10.6123,0.416733,0.883762
3496073,-11.065,0.502954,0.962798
3496090,-11.0506,0.58199,0.775986
3496103,-10.6483,0.6251,0.876577
3496116,-10.4974,0.661025,0.682581
3496131,-10.5908,0.754431,0.876577
3496148,-11.0075,0.862207,1.02746
3496162,-11.1225,0.919688,1.07776
3496175,-11.1153,1.03465,1.12087
3496188,-10.9141,0.984353,1.08494
3496202,-10.598,1.15679,1.01309
3496224,-10.6698,1.19272,0.941243
3496237,-10.9285,1.13524,0.890947
3496254,-11.0722,1.19272,0.768801
3496271,-11.2662,1.14961,0.718506
3496284,-11.0363,1.09931,0.495769
3496303,-10.7991,1.15679,0.431104
3496320,-11.0003,1.20709,0.58199
3496334,-11.3308,1.18553,0.431104
3496377,0.229922,11.5033,-190.347
3496390,-10.8135,1.15679,0.237107
3496405,-10.756,1.12087,-0.0143701
3496418,-10.95,1.07057,0
3496431,-10.95,1.08494,-0.0502954
3496444,-10.986,1.11368,-0.201182
3496457,-10.8566,1.12087,-0.0215552
3496473,-10.3249,0.948428,-0.387993
3496490,-10.1309,0.833467,-0.423918
3496507,-10.2674,0.826282,-0.452659
3496526,-10.5549,0.61073,-0.538879
